Date;Workout Name;Exercise Name;Set Order;Weight;Weight Unit;Reps;Distance;Distance Unit;Seconds;Notes;Workout Notes
2018-07-25 14:45:06;"Afternoon Workout";"Squat";1;115;lbs;10;;;0;"";""
2018-07-25 14:45:06;"Afternoon Workout";"Squat";2;205;lbs;10;;;0;;
2018-07-25 14:45:06;"Afternoon Workout";"Squat";3;225;lbs;10;;;0;;
2018-07-25 14:45:06;"Afternoon Workout";"Squat";4;225;lbs;8;;;0;;
2018-07-25 14:45:06;"Afternoon Workout";"Calf Raise (With Decline) ";1;305;lbs;10;;;0;"";
2018-07-25 14:45:06;"Afternoon Workout";"Calf Raise (With Decline) ";2;325;lbs;12;;;0;;
2018-07-25 14:45:06;"Afternoon Workout";"Calf Raise (With Decline) ";3;325;lbs;12;;;0;;
2018-07-25 14:45:06;"Afternoon Workout";"Calf Raise (With Decline) ";4;325;lbs;12;;;0;;
2018-07-25 14:45:06;"Afternoon Workout";"Goblet Squat";1;50;lbs;10;;;0;"";
2018-07-25 14:45:06;"Afternoon Workout";"Goblet Squat";2;50;lbs;10;;;0;;
2018-07-25 14:45:06;"Afternoon Workout";"Leg Curl";1;160;lbs;10;;;0;"";
2018-07-25 14:45:06;"Afternoon Workout";"Leg Curl";2;170;lbs;8;;;0;;
2018-07-25 14:45:06;"Afternoon Workout";"Leg Curl";3;160;lbs;10;;;0;;
2018-07-25 14:45:06;"Afternoon Workout";"Leg Extension";1;170;lbs;10;;;0;"";
2018-07-25 14:45:06;"Afternoon Workout";"Leg Extension";2;170;lbs;12;;;0;;
2018-07-25 14:45:06;"Afternoon Workout";"Leg Extension";3;170;lbs;10;;;0;;
2018-07-24 14:50:33;"Evening Workout";"Bench Press (Dumbbell)";1;50;lbs;8;;;0;"";""
2018-07-24 14:50:33;"Evening Workout";"Bench Press (Dumbbell)";2;60;lbs;8;;;0;;
2018-07-24 14:50:33;"Evening Workout";"Bench Press (Dumbbell)";3;60;lbs;6;;;0;;
2018-07-24 14:50:33;"Evening Workout";"Close Grip Bench Press";1;125;lbs;8;;;0;"";
2018-07-24 14:50:33;"Evening Workout";"Close Grip Bench Press";2;135;lbs;6;;;0;;
2018-07-24 14:50:33;"Evening Workout";"Close Grip Bench Press";3;135;lbs;6;;;0;;
2018-07-24 14:50:33;"Evening Workout";"Incline Press (Machine) ";1;160;lbs;8;;;0;"";
2018-07-24 14:50:33;"Evening Workout";"Incline Press (Machine) ";2;170;lbs;6;;;0;;
2018-07-24 14:50:33;"Evening Workout";"Incline Press (Machine) ";3;170;lbs;6;;;0;;
2018-07-24 14:50:33;"Evening Workout";"Bent Over Cable Fly";1;90;lbs;10;;;0;"";
2018-07-24 14:50:33;"Evening Workout";"Bent Over Cable Fly";2;90;lbs;10;;;0;;
2018-07-24 14:50:33;"Evening Workout";"Bent Over Cable Fly";3;100;lbs;6;;;0;;
2018-07-24 14:50:33;"Evening Workout";"Tricep Kickback";1;30;lbs;8;;;0;"";
2018-07-24 14:50:33;"Evening Workout";"Bench Dips";1;50;lbs;12;;;0;"";
2018-07-24 14:50:33;"Evening Workout";"Bench Dips";2;50;lbs;15;;;0;;
2018-07-24 14:50:33;"Evening Workout";"Bench Dips";3;50;lbs;15;;;0;;
2018-07-21 17:44:58;"Evening Workout";"Lateral Raise (1 1/2)";1;15;lbs;6;;;0;"";""
2018-07-21 17:44:58;"Evening Workout";"Lateral Raise (1 1/2)";2;15;lbs;6;;;0;;
2018-07-21 17:44:58;"Evening Workout";"Lateral Raise (1 1/2)";3;15;lbs;6;;;0;;
2018-07-21 17:44:58;"Evening Workout";"Lateral Raise";1;45;lbs;10;;;0;"";
2018-07-21 17:44:58;"Evening Workout";"Lateral Raise";2;45;lbs;10;;;0;;
2018-07-21 17:44:58;"Evening Workout";"Lateral Raise";3;45;lbs;10;;;0;;
2018-07-21 17:44:58;"Evening Workout";"Upright Barbell Row";1;115;lbs;10;;;0;"";
2018-07-21 17:44:58;"Evening Workout";"Upright Barbell Row";2;135;lbs;10;;;0;;
2018-07-21 17:44:58;"Evening Workout";"Upright Barbell Row";3;135;lbs;12;;;0;;
2018-07-21 17:44:58;"Evening Workout";"Shoulder Press (Machine)";1;130;lbs;8;;;0;"";
2018-07-21 17:44:58;"Evening Workout";"Shoulder Press (Machine)";2;140;lbs;8;;;0;;
2018-07-21 17:44:58;"Evening Workout";"Shoulder Press (Machine)";3;140;lbs;6;;;0;;
2018-07-21 17:44:58;"Evening Workout";"Shoulder Butterfly";1;30;lbs;12;;;0;"";
2018-07-21 17:44:58;"Evening Workout";"Shoulder Butterfly";2;35;lbs;10;;;0;;
2018-07-21 17:44:58;"Evening Workout";"Shoulder Butterfly";3;35;lbs;8;;;0;;
2018-07-19 15:55:07;"Afternoon Workout";"Squat";1;115;lbs;10;;;0;"";""
2018-07-19 15:55:07;"Afternoon Workout";"Squat";2;205;lbs;8;;;0;;
2018-07-19 15:55:07;"Afternoon Workout";"Squat";3;225;lbs;6;;;0;;
2018-07-19 15:55:07;"Afternoon Workout";"Squat";4;225;lbs;6;;;0;;
2018-07-19 15:55:07;"Afternoon Workout";"Squat";5;215;lbs;8;;;0;;
2018-07-19 15:55:07;"Afternoon Workout";"Calf Raise (With Decline) ";1;275;lbs;12;;;0;"";
2018-07-19 15:55:07;"Afternoon Workout";"Calf Raise (With Decline) ";2;305;lbs;12;;;0;;
2018-07-19 15:55:07;"Afternoon Workout";"Calf Raise (With Decline) ";3;305;lbs;15;;;0;;
2018-07-19 15:55:07;"Afternoon Workout";"Calf Raise (With Decline) ";4;305;lbs;12;;;0;;
2018-07-19 15:55:07;"Afternoon Workout";"Goblet Squat";1;50;lbs;10;;;0;"";
2018-07-19 15:55:07;"Afternoon Workout";"Goblet Squat";2;50;lbs;10;;;0;;
2018-07-19 15:55:07;"Afternoon Workout";"Goblet Squat";3;50;lbs;0;;;0;;
2018-07-19 15:55:07;"Afternoon Workout";"Leg Curl";1;150;lbs;10;;;0;"";
2018-07-19 15:55:07;"Afternoon Workout";"Leg Curl";2;160;lbs;10;;;0;;
2018-07-19 15:55:07;"Afternoon Workout";"Leg Curl";3;160;lbs;9;;;0;;
2018-07-19 15:55:07;"Afternoon Workout";"Leg Extension";1;150;lbs;10;;;0;"";
2018-07-19 15:55:07;"Afternoon Workout";"Leg Extension";2;160;lbs;10;;;0;;
2018-07-19 15:55:07;"Afternoon Workout";"Leg Extension";3;170;lbs;10;;;0;;
2018-07-17 17:24:26;"Afternoon Workout";"Lat Pulldown";1;115;lbs;8;;;0;"";""
2018-07-17 17:24:26;"Afternoon Workout";"Lat Pulldown";2;100;lbs;10;;;0;;
2018-07-17 17:24:26;"Afternoon Workout";"Lat Pulldown";3;115;lbs;10;;;0;;
2018-07-17 17:24:26;"Afternoon Workout";"Bent Over Row";1;135;lbs;10;;;0;"";
2018-07-17 17:24:26;"Afternoon Workout";"Bent Over Row";2;145;lbs;10;;;0;;
2018-07-17 17:24:26;"Afternoon Workout";"Bent Over Row";3;155;lbs;8;;;0;;
2018-07-17 17:24:26;"Afternoon Workout";"Reverse Grip Barbell Row";1;135;lbs;10;;;0;"";
2018-07-17 17:24:26;"Afternoon Workout";"Reverse Grip Barbell Row";2;145;lbs;8;;;0;;
2018-07-17 17:24:26;"Afternoon Workout";"Reverse Grip Barbell Row";3;145;lbs;6;;;0;;
2018-07-17 17:24:26;"Afternoon Workout";"Reverse Grip Lat Pulldown ";1;115;lbs;10;;;0;"";
2018-07-17 17:24:26;"Afternoon Workout";"Reverse Grip Lat Pulldown ";2;130;lbs;6;;;0;;
2018-07-17 17:24:26;"Afternoon Workout";"Reverse Grip Lat Pulldown ";3;115;lbs;10;;;0;;
2018-07-17 17:24:26;"Afternoon Workout";"Curl (EZ) ";1;75;lbs;8;;;0;"";
2018-07-17 17:24:26;"Afternoon Workout";"Curl (EZ) ";2;75;lbs;8;;;0;;
2018-07-17 17:24:26;"Afternoon Workout";"Curl (EZ) ";3;75;lbs;6;;;0;;
2018-07-17 17:24:26;"Afternoon Workout";"Curl (Decentric) ";1;75;lbs;3;;;0;"";
2018-07-17 17:24:26;"Afternoon Workout";"Curl (Decentric) ";2;75;lbs;3;;;0;;
2018-07-15 17:16:08;"Evening Workout";"Bench Press (Dumbbell)";1;50;lbs;10;;;0;"";""
2018-07-15 17:16:08;"Evening Workout";"Bench Press (Dumbbell)";2;60;lbs;10;;;0;;
2018-07-15 17:16:08;"Evening Workout";"Bench Press (Dumbbell)";3;60;lbs;6;;;0;;
2018-07-15 17:16:08;"Evening Workout";"Close Grip Bench Press";1;115;lbs;8;;;0;"";
2018-07-15 17:16:08;"Evening Workout";"Close Grip Bench Press";2;125;lbs;8;;;0;;
2018-07-15 17:16:08;"Evening Workout";"Close Grip Bench Press";3;125;lbs;8;;;0;;
2018-07-15 17:16:08;"Evening Workout";"Incline Press (Machine) ";1;160;lbs;7;;;0;"";
2018-07-15 17:16:08;"Evening Workout";"Incline Press (Machine) ";2;160;lbs;6;;;0;;
2018-07-15 17:16:08;"Evening Workout";"Incline Press (Machine) ";3;160;lbs;6;;;0;;
2018-07-15 17:16:08;"Evening Workout";"Bent Over Cable Fly";1;90;lbs;10;;;0;"";
2018-07-15 17:16:08;"Evening Workout";"Bent Over Cable Fly";2;90;lbs;8;;;0;;
2018-07-15 17:16:08;"Evening Workout";"Bent Over Cable Fly";3;90;lbs;8;;;0;;
2018-07-15 17:16:08;"Evening Workout";"Tricep Kickback";1;30;lbs;10;;;0;"";
2018-07-15 17:16:08;"Evening Workout";"Tricep Kickback";2;30;lbs;8;;;0;;
2018-07-15 17:16:08;"Evening Workout";"Tricep Kickback";3;30;lbs;6;;;0;;
2018-07-15 17:16:08;"Evening Workout";"Bench Dips";1;25;lbs;20;;;0;"";
2018-07-15 17:16:08;"Evening Workout";"Bench Dips";2;25;lbs;20;;;0;;
2018-07-15 17:16:08;"Evening Workout";"Bench Dips";3;25;lbs;20;;;0;;
2018-07-13 15:28:06;"Evening Workout";"Lateral Raise (1 1/2)";1;15;lbs;6;;;0;"";""
2018-07-13 15:28:06;"Evening Workout";"Lateral Raise (1 1/2)";2;15;lbs;6;;;0;;
2018-07-13 15:28:06;"Evening Workout";"Lateral Raise (1 1/2)";3;15;lbs;6;;;0;;
2018-07-13 15:28:06;"Evening Workout";"Lateral Raise";1;45;lbs;10;;;0;"";
2018-07-13 15:28:06;"Evening Workout";"Lateral Raise";2;45;lbs;10;;;0;;
2018-07-13 15:28:06;"Evening Workout";"Lateral Raise";3;45;lbs;6;;;0;;
2018-07-13 15:28:06;"Evening Workout";"Upright Barbell Row";1;115;lbs;10;;;0;"";
2018-07-13 15:28:06;"Evening Workout";"Upright Barbell Row";2;135;lbs;8;;;0;;
2018-07-13 15:28:06;"Evening Workout";"Upright Barbell Row";3;135;lbs;10;;;0;;
2018-07-13 15:28:06;"Evening Workout";"Shoulder Press (Machine)";1;130;lbs;8;;;0;"";
2018-07-13 15:28:06;"Evening Workout";"Shoulder Press (Machine)";2;130;lbs;8;;;0;;
2018-07-13 15:28:06;"Evening Workout";"Shoulder Press (Machine)";3;130;lbs;6;;;0;;
2018-07-13 15:28:06;"Evening Workout";"Shoulder Butterfly";1;25;lbs;15;;;0;"";
2018-07-13 15:28:06;"Evening Workout";"Shoulder Butterfly";2;25;lbs;15;;;0;;
2018-07-13 15:28:06;"Evening Workout";"Shoulder Butterfly";3;30;lbs;12;;;0;;
2018-07-12 15:09:53;"Afternoon Workout";"Lat Pulldown";1;115;lbs;10;;;0;"";""
2018-07-12 15:09:53;"Afternoon Workout";"Lat Pulldown";2;130;lbs;8;;;0;;
2018-07-12 15:09:53;"Afternoon Workout";"Lat Pulldown";3;130;lbs;8;;;0;;
2018-07-12 15:09:53;"Afternoon Workout";"Bent Over Row";1;135;lbs;8;;;0;"";
2018-07-12 15:09:53;"Afternoon Workout";"Bent Over Row";2;145;lbs;8;;;0;;
2018-07-12 15:09:53;"Afternoon Workout";"Bent Over Row";3;155;lbs;6;;;0;;
2018-07-12 15:09:53;"Afternoon Workout";"Reverse Grip Barbell Row";1;135;lbs;10;;;0;"";
2018-07-12 15:09:53;"Afternoon Workout";"Reverse Grip Barbell Row";2;145;lbs;8;;;0;;
2018-07-12 15:09:53;"Afternoon Workout";"Reverse Grip Barbell Row";3;135;lbs;8;;;0;;
2018-07-12 15:09:53;"Afternoon Workout";"Reverse Grip Lat Pulldown ";1;115;lbs;10;;;0;"";
2018-07-12 15:09:53;"Afternoon Workout";"Reverse Grip Lat Pulldown ";2;130;lbs;8;;;0;;
2018-07-12 15:09:53;"Afternoon Workout";"Reverse Grip Lat Pulldown ";3;130;lbs;8;;;0;;
2018-07-12 15:09:53;"Afternoon Workout";"Curl (EZ) ";1;75;lbs;6;;;0;"";
2018-07-12 15:09:53;"Afternoon Workout";"Curl (EZ) ";2;75;lbs;8;;;0;;
2018-07-12 15:09:53;"Afternoon Workout";"Curl (EZ) ";3;75;lbs;6;;;0;;
2018-07-12 15:09:53;"Afternoon Workout";"Bent Over Row (Dumbbell)";1;55;lbs;8;;;0;"";
2018-07-12 15:09:53;"Afternoon Workout";"Bent Over Row (Dumbbell)";2;60;lbs;8;;;0;;
2018-07-12 15:09:53;"Afternoon Workout";"Bent Over Row (Dumbbell)";3;60;lbs;6;;;0;;
2018-07-10 14:06:29;"Afternoon Workout";"Squat";1;115;lbs;10;;;0;"";""
2018-07-10 14:06:29;"Afternoon Workout";"Squat";2;165;lbs;8;;;0;;
2018-07-10 14:06:29;"Afternoon Workout";"Squat";3;195;lbs;10;;;0;;
2018-07-10 14:06:29;"Afternoon Workout";"Squat";4;215;lbs;6;;;0;;
2018-07-10 14:06:29;"Afternoon Workout";"Calf Raise (With Decline) ";1;215;lbs;15;;;0;"";
2018-07-10 14:06:29;"Afternoon Workout";"Calf Raise (With Decline) ";2;265;lbs;15;;;0;;
2018-07-10 14:06:29;"Afternoon Workout";"Calf Raise (With Decline) ";3;285;lbs;15;;;0;;
2018-07-10 14:06:29;"Afternoon Workout";"Goblet Squat";1;50;lbs;10;;;0;"";
2018-07-10 14:06:29;"Afternoon Workout";"Goblet Squat";2;50;lbs;10;;;0;;
2018-07-10 14:06:29;"Afternoon Workout";"Goblet Squat";3;50;lbs;10;;;0;;
2018-07-10 14:06:29;"Afternoon Workout";"Leg Curl";1;150;lbs;10;;;0;"";
2018-07-10 14:06:29;"Afternoon Workout";"Leg Curl";2;150;lbs;10;;;0;;
2018-07-10 14:06:29;"Afternoon Workout";"Leg Curl";3;150;lbs;10;;;0;;
2018-07-10 14:06:29;"Afternoon Workout";"Leg Extension";1;150;lbs;10;;;0;"";
2018-07-10 14:06:29;"Afternoon Workout";"Leg Extension";2;150;lbs;10;;;0;;
2018-07-10 14:06:29;"Afternoon Workout";"Leg Extension";3;160;lbs;10;;;0;;
2018-07-10 14:06:29;"Afternoon Workout";"Crunch";1;;;20;;;0;"";
2018-07-10 14:06:29;"Afternoon Workout";"Crunch";2;;;15;;;0;;
2018-07-10 14:06:29;"Afternoon Workout";"Crunch";3;;;15;;;0;;
2018-07-10 14:06:29;"Afternoon Workout";"Russian Twist";1;;;30;;;0;"";
2018-07-08 10:48:33;"Evening Workout";"Lateral Raise (1 1/2)";1;15;lbs;8;;;0;"";""
2018-07-08 10:48:33;"Evening Workout";"Lateral Raise (1 1/2)";2;15;lbs;6;;;0;;
2018-07-08 10:48:33;"Evening Workout";"Lateral Raise (1 1/2)";3;15;lbs;6;;;0;;
2018-07-08 10:48:33;"Evening Workout";"Lateral Raise";1;45;lbs;10;;;0;"";
2018-07-08 10:48:33;"Evening Workout";"Lateral Raise";2;45;lbs;10;;;0;;
2018-07-08 10:48:33;"Evening Workout";"Lateral Raise";3;45;lbs;8;;;0;;
2018-07-08 10:48:33;"Evening Workout";"Front Raise";1;30;lbs;8;;;0;"";
2018-07-08 10:48:33;"Evening Workout";"Front Raise";2;30;lbs;8;;;0;;
2018-07-08 10:48:33;"Evening Workout";"Front Raise";3;30;lbs;6;;;0;;
2018-07-08 10:48:33;"Evening Workout";"Upright Barbell Row";1;115;lbs;10;;;0;"";
2018-07-08 10:48:33;"Evening Workout";"Upright Barbell Row";2;135;lbs;8;;;0;;
2018-07-08 10:48:33;"Evening Workout";"Upright Barbell Row";3;135;lbs;6;;;0;;
2018-07-08 10:48:33;"Evening Workout";"Shoulder Press (Machine)";1;130;lbs;6;;;0;"";
2018-07-08 10:48:33;"Evening Workout";"Shoulder Press (Machine)";2;130;lbs;6;;;0;;
2018-07-08 10:48:33;"Evening Workout";"Shoulder Press (Machine)";3;130;lbs;6;;;0;;
2018-07-08 10:48:33;"Evening Workout";"Shoulder Butterfly";1;25;lbs;12;;;0;"";
2018-07-08 10:48:33;"Evening Workout";"Shoulder Butterfly";2;30;lbs;12;;;0;;
2018-07-08 10:48:33;"Evening Workout";"Shoulder Butterfly";3;30;lbs;10;;;0;;
2018-07-08 10:48:33;"Evening Workout";"Reverse Fly (Full extension) ";1;25;lbs;10;;;0;"";
2018-07-08 10:48:33;"Evening Workout";"Reverse Fly (Full extension) ";2;25;lbs;10;;;0;;
2018-07-08 10:48:33;"Evening Workout";"Reverse Fly (Full extension) ";3;30;lbs;10;;;0;;
2018-07-07 15:08:10;"Afternoon Workout";"Lat Pulldown";1;115;lbs;8;;;0;"";""
2018-07-07 15:08:10;"Afternoon Workout";"Lat Pulldown";2;115;lbs;8;;;0;;
2018-07-07 15:08:10;"Afternoon Workout";"Lat Pulldown";3;115;lbs;6;;;0;;
2018-07-07 15:08:10;"Afternoon Workout";"Bent Over Row";1;135;lbs;8;;;0;"";
2018-07-07 15:08:10;"Afternoon Workout";"Bent Over Row";2;145;lbs;6;;;0;;
2018-07-07 15:08:10;"Afternoon Workout";"Bent Over Row";3;145;lbs;8;;;0;;
2018-07-07 15:08:10;"Afternoon Workout";"Reverse Grip Barbell Row";1;115;lbs;10;;;0;"";
2018-07-07 15:08:10;"Afternoon Workout";"Reverse Grip Barbell Row";2;135;lbs;8;;;0;;
2018-07-07 15:08:10;"Afternoon Workout";"Reverse Grip Barbell Row";3;135;lbs;6;;;0;;
2018-07-07 15:08:10;"Afternoon Workout";"Reverse Grip Lat Pulldown ";1;115;lbs;8;;;0;"";
2018-07-07 15:08:10;"Afternoon Workout";"Reverse Grip Lat Pulldown ";2;115;lbs;8;;;0;;
2018-07-07 15:08:10;"Afternoon Workout";"Reverse Grip Lat Pulldown ";3;115;lbs;8;;;0;;
2018-07-07 15:08:10;"Afternoon Workout";"Curl (EZ) ";1;75;lbs;8;;;0;"";
2018-07-07 15:08:10;"Afternoon Workout";"Curl (EZ) ";2;75;lbs;8;;;0;;
2018-07-07 15:08:10;"Afternoon Workout";"Curl EZ (1 1/2)";1;75;lbs;5;;;0;"";
2018-07-07 15:08:10;"Afternoon Workout";"Bent Over Row (Dumbbell)";1;50;lbs;8;;;0;"";
2018-07-07 15:08:10;"Afternoon Workout";"Bent Over Row (Dumbbell)";2;55;lbs;8;;;0;;
2018-07-07 15:08:10;"Afternoon Workout";"Bent Over Row (Dumbbell)";3;60;lbs;8;;;0;;
2018-07-05 13:58:15;"Evening Workout";"Bench Press (Dumbbell)";1;50;lbs;8;;;0;"";""
2018-07-05 13:58:15;"Evening Workout";"Bench Press (Dumbbell)";2;60;lbs;8;;;0;;
2018-07-05 13:58:15;"Evening Workout";"Bench Press (Dumbbell)";3;60;lbs;5;;;0;;
2018-07-05 13:58:15;"Evening Workout";"Close Grip Bench Press";1;115;lbs;8;;;0;"";
2018-07-05 13:58:15;"Evening Workout";"Close Grip Bench Press";2;115;lbs;8;;;0;;
2018-07-05 13:58:15;"Evening Workout";"Close Grip Bench Press";3;115;lbs;6;;;0;;
2018-07-05 13:58:15;"Evening Workout";"Incline Press (Machine) ";1;160;lbs;8;;;0;"";
2018-07-05 13:58:15;"Evening Workout";"Incline Press (Machine) ";2;160;lbs;8;;;0;;
2018-07-05 13:58:15;"Evening Workout";"Incline Press (Machine) ";3;160;lbs;7;;;0;;
2018-07-05 13:58:15;"Evening Workout";"Bent Over Cable Fly";1;80;lbs;10;;;0;"";
2018-07-05 13:58:15;"Evening Workout";"Bent Over Cable Fly";2;80;lbs;10;;;0;;
2018-07-05 13:58:15;"Evening Workout";"Bent Over Cable Fly";3;90;lbs;6;;;0;;
2018-07-05 13:58:15;"Evening Workout";"Tricep Kickback";1;25;lbs;8;;;0;"";
2018-07-05 13:58:15;"Evening Workout";"Tricep Kickback";2;25;lbs;10;;;0;;
2018-07-05 13:58:15;"Evening Workout";"Tricep Kickback";3;30;lbs;6;;;0;;
2018-07-05 13:58:15;"Evening Workout";"Tricep Pull-down";1;130;lbs;12;;;0;"";
2018-07-05 13:58:15;"Evening Workout";"Tricep Pull-down";2;150;lbs;12;;;0;;
2018-07-05 13:58:15;"Evening Workout";"Tricep Pull-down";3;160;lbs;12;;;0;;
2018-07-05 13:58:15;"Evening Workout";"Tricep Dip";1;0;lbs;12;;;0;"";
2018-07-05 13:58:15;"Evening Workout";"Tricep Dip";2;0;lbs;8;;;0;;
2018-07-05 13:58:15;"Evening Workout";"Tricep Dip";3;0;lbs;8;;;0;;
2018-07-05 13:58:15;"Evening Workout";"Bench Dips";1;25;lbs;20;;;0;"";
2018-06-30 15:49:06;"Afternoon Workout";"Squat";1;115;lbs;10;;;0;"";""
2018-06-30 15:49:06;"Afternoon Workout";"Squat";2;165;lbs;10;;;0;;
2018-06-30 15:49:06;"Afternoon Workout";"Squat";3;195;lbs;10;;;0;;
2018-06-30 15:49:06;"Afternoon Workout";"Squat";4;195;lbs;10;;;0;;
2018-06-30 15:49:06;"Afternoon Workout";"Calf Raise (With Decline) ";1;215;lbs;15;;;0;"";
2018-06-30 15:49:06;"Afternoon Workout";"Calf Raise (With Decline) ";2;265;lbs;15;;;0;;
2018-06-30 15:49:06;"Afternoon Workout";"Calf Raise (With Decline) ";3;285;lbs;15;;;0;;
2018-06-30 15:49:06;"Afternoon Workout";"Goblet Squat";1;50;lbs;10;;;0;"";
2018-06-30 15:49:06;"Afternoon Workout";"Goblet Squat";2;50;lbs;10;;;0;;
2018-06-30 15:49:06;"Afternoon Workout";"Goblet Squat";3;50;lbs;10;;;0;;
2018-06-30 15:49:06;"Afternoon Workout";"Leg Curl";1;150;lbs;10;;;0;"";
2018-06-30 15:49:06;"Afternoon Workout";"Leg Curl";2;150;lbs;10;;;0;;
2018-06-30 15:49:06;"Afternoon Workout";"Leg Curl";3;150;lbs;10;;;0;;
2018-06-30 15:49:06;"Afternoon Workout";"Leg Extension";1;140;lbs;10;;;0;"";
2018-06-30 15:49:06;"Afternoon Workout";"Leg Extension";2;150;lbs;8;;;0;;
2018-06-30 15:49:06;"Afternoon Workout";"Leg Extension";3;150;lbs;10;;;0;;
2018-06-30 15:49:06;"Afternoon Workout";"Crunch";1;;;20;;;0;"";
2018-06-30 15:49:06;"Afternoon Workout";"Crunch";2;;;15;;;0;;
2018-06-30 15:49:06;"Afternoon Workout";"Side Bend (decline) ";1;40;lbs;8;;;0;"";
2018-06-30 15:49:06;"Afternoon Workout";"Side Bend (decline) ";2;40;lbs;8;;;0;;
2018-06-29 14:00:12;"Evening Workout";"Lateral Raise (1 1/2)";1;20;lbs;4;;;0;"";""
2018-06-29 14:00:12;"Evening Workout";"Lateral Raise (1 1/2)";2;15;lbs;6;;;0;;
2018-06-29 14:00:12;"Evening Workout";"Lateral Raise (1 1/2)";3;15;lbs;6;;;0;;
2018-06-29 14:00:12;"Evening Workout";"Lateral Raise";1;40;lbs;10;;;0;"";
2018-06-29 14:00:12;"Evening Workout";"Lateral Raise";2;45;lbs;8;;;0;;
2018-06-29 14:00:12;"Evening Workout";"Lateral Raise";3;45;lbs;8;;;0;;
2018-06-29 14:00:12;"Evening Workout";"Reverse Fly";1;45;lbs;10;;;0;"";
2018-06-29 14:00:12;"Evening Workout";"Reverse Fly";2;45;lbs;10;;;0;;
2018-06-29 14:00:12;"Evening Workout";"Reverse Fly";3;45;lbs;8;;;0;;
2018-06-29 14:00:12;"Evening Workout";"Front Raise";1;25;lbs;10;;;0;"";
2018-06-29 14:00:12;"Evening Workout";"Front Raise";2;25;lbs;10;;;0;;
2018-06-29 14:00:12;"Evening Workout";"Front Raise";3;25;lbs;10;;;0;;
2018-06-29 14:00:12;"Evening Workout";"Upright Barbell Row";1;115;lbs;10;;;0;"";
2018-06-29 14:00:12;"Evening Workout";"Upright Barbell Row";2;135;lbs;10;;;0;;
2018-06-29 14:00:12;"Evening Workout";"Upright Barbell Row";3;145;lbs;8;;;0;;
2018-06-29 14:00:12;"Evening Workout";"Upright Barbell Row";4;145;lbs;6;;;0;;
2018-06-29 14:00:12;"Evening Workout";"Shoulder Press (Machine)";1;130;lbs;10;;;0;"";
2018-06-29 14:00:12;"Evening Workout";"Shoulder Press (Machine)";2;140;lbs;8;;;0;;
2018-06-29 14:00:12;"Evening Workout";"Shoulder Press (Machine)";3;140;lbs;6;;;0;;
2018-06-29 14:00:12;"Evening Workout";"Curl EZ (1 1/2)";1;65;lbs;6;;;0;"";
2018-06-29 14:00:12;"Evening Workout";"Curl EZ (1 1/2)";2;65;lbs;5;;;0;;
2018-06-29 14:00:12;"Evening Workout";"Shoulder Butterfly";1;30;lbs;10;;;0;"";
2018-06-29 14:00:12;"Evening Workout";"Shoulder Butterfly";2;30;lbs;10;;;0;;
2018-06-29 14:00:12;"Evening Workout";"Curl (EZ) ";1;65;lbs;10;;;0;"";
2018-06-29 14:00:12;"Evening Workout";"Curl (EZ) ";2;65;lbs;8;;;0;;
2018-06-26 14:27:13;"Afternoon Workout";"Lat Pulldown";1;100;lbs;10;;;0;"";""
2018-06-26 14:27:13;"Afternoon Workout";"Lat Pulldown";2;115;lbs;8;;;0;;
2018-06-26 14:27:13;"Afternoon Workout";"Lat Pulldown";3;130;lbs;6;;;0;;
2018-06-26 14:27:13;"Afternoon Workout";"Lat Pulldown";4;115;lbs;6;;;0;;
2018-06-26 14:27:13;"Afternoon Workout";"Lat Pulldown";5;100;lbs;8;;;0;;
2018-06-26 14:27:13;"Afternoon Workout";"Bent Over Row";1;115;lbs;10;;;0;"";
2018-06-26 14:27:13;"Afternoon Workout";"Bent Over Row";2;135;lbs;8;;;0;;
2018-06-26 14:27:13;"Afternoon Workout";"Bent Over Row";3;135;lbs;10;;;0;;
2018-06-26 14:27:13;"Afternoon Workout";"Reverse Grip Barbell Row";1;115;lbs;10;;;0;"";
2018-06-26 14:27:13;"Afternoon Workout";"Reverse Grip Barbell Row";2;135;lbs;6;;;0;;
2018-06-26 14:27:13;"Afternoon Workout";"Reverse Grip Barbell Row";3;115;lbs;8;;;0;;
2018-06-26 14:27:13;"Afternoon Workout";"Negative Pullups";1;0;lbs;3;;;0;"";
2018-06-26 14:27:13;"Afternoon Workout";"Negative Pullups";2;0;lbs;4;;;0;;
2018-06-26 14:27:13;"Afternoon Workout";"Negative Pullups";3;0;lbs;4;;;0;;
2018-06-26 14:27:13;"Afternoon Workout";"Reverse Grip Lat Pulldown ";1;100;lbs;10;;;0;"";
2018-06-26 14:27:13;"Afternoon Workout";"Reverse Grip Lat Pulldown ";2;115;lbs;6;;;0;;
2018-06-26 14:27:13;"Afternoon Workout";"Reverse Grip Lat Pulldown ";3;100;lbs;8;;;0;;
2018-06-26 14:27:13;"Afternoon Workout";"Back Extension";1;25;lbs;10;;;0;"";
2018-06-26 14:27:13;"Afternoon Workout";"Back Extension";2;45;lbs;8;;;0;;
2018-06-26 14:27:13;"Afternoon Workout";"Back Extension";3;45;lbs;8;;;0;;
2018-06-26 14:27:13;"Afternoon Workout";"Curl (EZ) ";1;55;lbs;10;;;0;"";
